Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-12,2026-01-19,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break decisively below 113.63 on high volume.,130.14,148.83 (BC High),130.14 (Previous Resistance/Range Top),0.17,0.58,118.84
ACLX,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Bearish confirmation: Close below 70.00 on increasing volume. Bullish continuation: Close above 76.50.,66.50,76.50 (Supply/Recent High),63.33 (Recent Support),0.13,1.22,72.17
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,"A narrow, low volume bar (Test/No Supply) near 272.22, followed by an up thrust.",258.00,273.27 (Recent Resistance),272.22 (Current Support),-0.93,0.53,272.71
AEO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 25.70 on confirming volume.,24.70,27.07 (Resistance),24.70 (NS Support),0.62,0.33,25.51
AEVA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-10-01,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,BEARISH,HIGH,ENTER_PENDING_DAILY,Break decisively below 18.32 on increasing volume.,22.62,22.62 (Supply Resistance),18.32 (Recent Low Support),0.82,0.56,19.74
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-01-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 27.08 on increasing volume.,26.25,29.44 (Resistance),26.25 (Support/Test zone),0.04,0.3,26.68
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 72.11 on increasing volume.,76.04,72.11 (Support/SC low),76.04 (Initial resistance),-0.73,0.31,72.44
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-11-01,,,NONE,,,,NONE,NEUTRAL/Caution,LOW,MONITOR,Break above 51.75 on high volume.,50.87,50.87 (Recent Support),53.25 (Resistance),-0.84,0.46,50.94
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-09-01,2026-01-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Break and close above 64.40 on high volume.,64.00,64.40 (Resistance),64.10 (Support),-0.09,0.25,64.33
ALC,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-10-01,2026-01-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 79.80 on increasing volume.,78.26,80.75 (Recent Resistance),78.26 (Support/Test Level),-0.02,0.41,79.06
ALL,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Break and close below 191.50 on increasing volume.,196.04,210.73 (Supply Resistance),191.80 (SC Low/Support),-0.1,0.49,193.55
AMBA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 65.24 on confirming volume.,67.70,70.77 (Resistance),64.00 (Support/SC Low),-0.59,0.38,65.74
AMH,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-01-05,2026-01-19,,NONE,BULLISH,HIGH,ENTER_PENDING_DAILY,Break above 32.21 on confirming volume.,31.51,32.45 (Resistance/Recent High),31.51 (NS Support),-0.11,0.5,31.82
AMZU,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 34.15 on increasing volume.,35.93,40.40 (Supply Resistance),34.15 (Recent Support),-0.4,0.41,34.68
ARE,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 57.71 on confirming volume.,56.01,58.22 (Recent High),56.01 (NS Support),0.78,0.48,57.52
ARES,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-12-01,2026-01-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break and close below 163.05 on increasing volume.,170.22,177.63 (Supply Resistance),163.05 (Recent Support),-0.97,0.26,163.16
ARWR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-19,,TEST_OBSERVED,NEUTRAL/Caution,HIGH,ENTER_NOW,Close above 65.33 on increasing volume.,60.61,65.33 (Local Resistance),61.65 (Support),0.97,0.24,65.28
AS,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 35.86 on increasing volume.,37.21,37.21 (Resistance),35.86 (Recent Low Support),-0.12,0.36,36.46
AVAV,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 325.08 on confirming volume.,370.00,408.25 (BC High),325.08 (Recent Support),-0.82,1.18,330.89
AXTA,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 33.43 on increasing volume.,32.75,33.61 (Resistance/Recent High),32.75 (NS Support),0.54,0.51,33.28
AXTI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 20.68 on increasing volume.,22.69,26.66 (Supply Resistance),20.68 (Recent Support),-0.27,0.73,21.41
AZN,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,NEUTRAL/Caution,MEDIUM,ENTER_PENDING_DAILY,Short Entry: Break below 89.17.,96.43,91.12 (Resistance),89.17 (SV Test Low),-0.21,0.79,89.94
BABX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 42.82 on increasing volume.,45.20,49.31 (Supply Resistance),42.82 (Recent Support),-0.7,0.26,43.18
BAH,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-12-01,2026-01-01,,NONE,,,,TEST_OBSERVED,NEUTRAL/Caution,MEDIUM,MONITOR,Break below 93.38 on high volume.,96.94,98.19 (Resistance),93.38 (Support/Shakeout Low),-0.96,0.3,93.46
BANC,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_STRONG,2025-10-01,2025-11-01,2025-12-01,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 20.08 on increasing volume.,20.72,21.09 (Resistance/BC High),20.08 (Recent Support),-0.56,0.35,20.22
BBIO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-12,,,NONE,NEUTRAL/Caution,LOW,WAIT_FOR_TEST,Bearish: Break below 73.77 on increasing volume.,78.58,79.88 (Supply Resistance),73.77 (Support),0.64,0.51,77.19
BBT,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-12-01,2026-01-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Break above 27.73 on increasing volume.,27.00,27.73 (Resistance),27.00 (NS Support),0.15,0.33,27.42
BBWI,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-11-01,2026-01-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 21.58 on increasing volume.,22.68,23.73 (Resistance),21.58 (Recent Support),-0.87,0.28,21.65
BE,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-11-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break and close above 155.31 on high volume.,143.20,155.31 (Resistance/High),143.20 (Support),0.41,0.49,151.75
BEP,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-11-01,2026-01-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 27.48 on increasing volume.,28.03,28.76 (Resistance),27.48 (Recent Support),-0.31,0.21,27.67
BFH,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,NEUTRAL/Caution,HIGH,ENTER_PENDING_DAILY,"A narrow range, low volume bar near 69.70.",69.70,74.17 (Resistance),69.70 (Support/SV Test Low),-0.88,0.43,69.94
BHF,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 64.43 on increasing volume.,64.00,65.36 (Resistance),64.00 (NS Support),0.95,0.44,64.42
BKKT,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 16.06 on increasing volume.,19.78,22.11 (Supply Resistance),16.06 (Support/SC Low),-0.95,0.56,16.16
BKSY,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-10-01,2026-01-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 25.46 on increasing volume.,29.47,29.79 (Supply Resistance),25.46 (Support),-0.05,0.39,27.37
BNS,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,NONE,NEUTRAL/Caution,LOW,WAIT_FOR_TEST,Bullish: Break above 73.86 on increasing volume. Bearish: Break below 72.93 on increasing volume.,71.63,74.97 (Supply Resistance),72.93 (Support),-0.25,0.3,73.28
BP,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 35.02 on increasing volume.,35.50,36.29 (Resistance),34.06 (Support),-0.47,0.35,35.15
BRBR,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 26.79 on confirming volume.,24.65,26.79 (Recent High),24.65 (NS Support),0.99,0.67,26.78
