Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 102.00 support on expanding volume,119.00,102.10,118.90,-0.51,0.78,106.23
AAP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 40.65 low on volume,45.00,40.66,44.66,-0.64,1.03,42.9
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-10,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Break and hold above 70.50 with sustained volume,61.75,60.35,69.17,0.69,2.18,69.17
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Breakout above 192.00 on above-average volume,180.75,180.79,189.61,0.59,0.84,189.61
ADBE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Sustained push above 294.50,265.00,265.04,291.52,0.82,0.84,291.52
ADC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Breakdown below 73.00,75.00,73.05,74.84,-0.83,0.9,73.2
ADSK,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Successful test and bounce around 255.00 or breakout above 272.00,245.00,245.08,260.66,0.17,1.34,260.66
AEHR,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 80.50 support,102.00,80.52,101.84,-0.97,0.89,80.81
AFRM,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-24,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short trigger on break below 75.40,90.50,75.41,77.76,-0.69,3.11,77.76
AIQ,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,High-volume expansion above 65.10,61.90,61.96,64.22,0.47,0.82,64.22
AKAM,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-04-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 104.00,112.50,104.07,107.47,-0.18,0.77,107.47
ALH,BEARISH_TREND,NEUTRAL,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-24,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 22.80,24.20,22.83,23.23,-0.65,2.46,23.23
ALHC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,High volume breakout above 14.60,12.65,12.70,13.62,-0.34,0.93,13.62
ALNY,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-03,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Clear breakout above 244.50 on above-average volume,222.00,222.00,237.10,0.4,1.33,237.1
AMKR,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-27,2026-08-10,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Breakdown below 47.00,53.00,47.04,47.88,-0.71,1.11,47.88
AMTM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-10,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 19.95 support,21.70,19.97,20.31,-0.6,1.09,20.31
AMX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-24,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 23.00 on high volume,24.00,23.05,23.18,-0.7,2.08,23.18
APTV,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 44.80,48.30,44.88,45.75,-0.48,1.48,45.75
ARM,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 233.00 on expanding volume,268.00,219.39,239.05,-0.67,0.54,239.05
AS,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-24,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 30.20 support,32.80,30.26,31.05,-0.36,1.92,31.05
ASO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-24,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short on breakdown below 42.00,46.60,42.02,43.50,-0.35,2.03,43.5
ASTS,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 57.50,67.20,57.55,58.05,-0.9,0.57,58.05
AVGX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-07-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Break above 44.10 on volume confirmation,38.20,38.24,42.26,0.38,0.96,42.26
AVY,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Breakout above 186.00 or breakdown below 176.50,176.50,176.60,177.75,-0.75,1.16,177.75
AXTI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 58.50,71.30,58.50,58.63,-0.98,0.84,58.63
AZN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-03,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Breakout above 170.50 on volume,153.40,153.41,162.70,-0.66,1.31,162.7
BABX,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 21.10 with volume,18.90,18.91,20.16,0.16,1.43,20.16
BANC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-27,2026-08-10,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Breakdown below 18.45,19.05,18.50,18.60,-0.61,0.69,18.6
BBWI,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-24,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Break and hold above 20.00 on volume,17.40,17.41,19.22,0.44,1.93,19.22
BE,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 228.00 on volume expansion,185.90,185.93,210.77,0.18,1.18,210.77
BFAM,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Push above 75.50 on rising volume,72.40,72.42,74.81,0.57,0.6,74.81
BHF,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-24,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 55.00 with expanding volume,51.50,51.55,53.04,-0.14,1.88,53.04
BIDU,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Break and hold above 98.50,91.75,91.78,97.12,0.64,1.06,97.12
