Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-16,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Successful test of the 128.00 level on low volume,105.10,133.30,145.10,0.41,2.07,133.3
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-01,2026-04-01,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-16,,,TEST_OBSERVED,BEARISH,MEDIUM,WAIT_FOR_TEST,Break below 100.88,105.46,102.72,105.46,0.11,0.93,102.72
ABVX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Price holds above 125.00 with increasing volume,113.75,125.69,127.00,0.95,0.52,125.69
ACAD,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-16,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Rejection of 23.00 with high volume (Upthrust),21.72,22.57,22.92,0.4,0.91,22.57
ACLX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Expansion of spread and volume above 115.00,113.77,114.80,114.94,0.05,0.34,114.8
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-02-01,2026-04-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,High volume break below 82.85,87.30,85.52,87.30,0.29,0.83,85.52
ACN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-03-16,2026-03-30,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Failed rally toward 195.00 on low volume,202.16,186.03,202.16,-0.63,0.94,186.03
ACWI,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-09,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Price holds above 145.00,138.35,145.07,147.06,0.9,0.58,145.07
ACWX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-09,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Break above 72.58 with volume expansion,68.25,72.11,72.58,0.78,1.33,72.11
ADBE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-09,2026-03-30,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Break below 227.70,243.00,229.94,247.44,-0.77,0.94,229.94
ADM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-16,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,High volume reversal at 68.00,65.07,70.35,74.19,-0.13,0.86,70.35
ADP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-16,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Rejection of 201.00,206.54,196.02,206.54,-0.75,0.84,196.02
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 12.01,14.04,13.05,14.04,0.02,0.51,13.05
AGIO,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-04-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Close below 32.50,36.35,32.92,36.35,-0.81,1.01,32.92
AIQ,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-01,2026-04-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Sustained trade above 50.00,46.79,49.35,50.50,0.38,1.2,49.35
AJG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-01,2026-04-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,High volume close above 222.52,215.13,218.39,222.52,-0.46,0.82,218.39
AKAM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 106.88,118.17,109.61,118.17,-0.52,1.27,109.61
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-03-09,2026-04-06,,TEST_OBSERVED,BULLISH,HIGH,ENTER_NOW,Volume spike on a break above 65.10,64.70,65.00,64.92,1.0,0.67,65.0
ALKT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 15.00,17.00,15.67,17.63,-0.71,0.94,15.67
ALMS,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-01,2026-04-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 21.00,24.30,22.94,24.30,0.39,0.52,22.94
AMCR,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-16,2026-04-06,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Successful test of 40.00 on low volume,38.57,41.76,42.49,0.63,0.75,41.76
AMH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-02-01,2026-04-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,High volume break of 30.00,28.50,29.62,29.85,0.46,0.86,29.62
AMKR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Break above 55.60,51.00,55.14,55.52,0.92,0.76,55.14
AMZU,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Price holds above 33.00,27.38,33.53,33.60,0.98,0.96,33.53
APGE,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-03-23,2026-03-30,2026-04-06,TEST_OBSERVED,BULLISH,HIGH,ENTER_NOW,Minor pullback to 84.00 on low volume,81.27,86.52,87.00,0.83,0.74,86.52
APPN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-01,2026-04-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 20.85,24.11,21.34,25.22,-0.78,0.86,21.34
ARCC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-01,2026-04-01,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-09,,,NONE,BEARISH,MEDIUM,WAIT_FOR_TEST,Break below 17.88,18.50,18.01,18.50,-0.58,1.12,18.01
ARE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-04-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 42.50,46.50,43.99,45.46,-0.01,0.82,43.99
ARES,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-03-01,2026-04-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Volume breakout above 110.00,100.00,104.80,109.50,-0.02,0.91,104.8
ARM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-23,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Holding above 150.00 on low volume,137.58,149.79,153.68,0.52,0.99,149.79
ASO,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-16,2026-03-30,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Close below 54.00,59.87,55.68,59.87,-0.42,1.25,55.68
AU,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-16,2026-04-06,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Test of 105.00 on low volume,97.73,108.55,113.30,0.38,0.82,108.55
