Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,"Weekly close below 127.01 to confirm further breakdown, or a high-volume spring reversal pattern at the same level.",Weekly close above 162.91,Support: 127.01,Resistance: 177.16,-0.65,1.5,135.69
AAPL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-22,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,"A low-volume test (No Supply) holding above 273.75, followed by a bullish reversal bar.",Weekly close below 273.75,Support: 273.75,Resistance: 302.42,-0.3,3.14,283.78
ABT,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,"Breakout above 95.21 on high volume, or a low-volume retest of 91.07.",Weekly close below 87.21,Support: 87.21,Breakout Level: 91.07,0.73,1.44,94.12
ABVX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-01,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-22,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Re-test of the 74.79 support area on low volume (No Supply) followed by a strong bullish breakout.,Weekly close below 74.79,Support: 74.79,Resistance: 103.83,0.56,2.17,97.5
ACLX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-04-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Breakdown below the 114.90 support level on elevated volume.,Weekly close above 115.13,Support: 114.98,Resistance: 115.13,0.14,2.55,115.07
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-25,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Weekly close above 71.15 with expanding volume.,Weekly close below 67.27,Support: 67.27,Resistance: 71.15,0.93,1.5,71.02
ACMR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-22,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Clear breakout above 111.41 on expanding volume.,Weekly close below 90.71,Support: 93.13,Intermediate Support: 90.71,0.24,1.92,104.5
ACN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-15,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Successful low-volume test of the 118.15 support zone followed by a daily bullish engulfing bar.,Weekly close below 118.15,Support: 118.15,Resistance: 131.88,0.58,3.1,128.98
ACWI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,Breakout above 158.53 on high volume.,Weekly close below 151.63,Support: 153.05,Resistance: 158.53,-0.55,0.74,154.28
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Bullish expansion bar on high relative volume (>1.5) reclaiming 77.00.,Weekly close below 73.28,Support: 74.46,Resistance: 77.57,-0.65,0.53,75.01
