Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Successful low-volume test holding above 100.00 or breakout above 140.34,76.01,76.01,88.13,0.55,1.02,128.56
ACM,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 76.16 with expanding volume,69.92,69.92,73.41,0.08,0.56,74.9
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Push above 173.27 on volume expansion,149.58,149.58,160.40,0.61,0.61,170.73
ADBE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 266.28 on heavy volume,245.46,229.79,245.46,0.66,0.59,259.32
ADSK,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Successful test of 230.00 holding on low volume or clear break above 249.14,212.19,212.19,229.70,0.45,0.61,240.03
AEHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-07-13,2026-08-03,,NONE,NEUTRAL,VERY_HIGH,ENTER_PENDING_DAILY,Low volume test holding above 75.00 following exhaustion of climactic supply,63.81,63.81,75.20,0.32,0.7,98.78
AIQ,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Follow-through push above 63.45 on increasing volume,55.92,55.92,59.10,0.5,0.53,62.36
AKAM,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-04-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 124.56 with expanding relative volume,107.11,107.11,114.00,0.57,0.61,122.27
ALHC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Short breakdown below 13.14; longs require stopping volume setup,19.83,13.14,14.90,-0.48,1.35,13.68
ALNY,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,NEUTRAL,MEDIUM,WAIT_FOR_TEST,Low-volume test of the 200.00-208.00 zone holding successfully,197.81,197.81,208.04,0.91,1.76,228.72
AMKR,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-27,2026-08-03,,NONE,BEARISH,VERY_HIGH,ENTER_PENDING_DAILY,Short entry on weakness near 56.68 or breakdown below 47.39,64.98,42.66,56.68,0.39,0.79,53.86
AMX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short breakdown below 23.89,25.39,23.89,25.39,-0.83,1.97,24.02
APTV,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Wait for a low-volume test of 46.42 before considering long reversal setups,57.78,46.42,57.78,-0.9,2.41,47.01
ARM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Push above 283.27 or a low-volume pullback holding above 250.00,219.39,219.39,274.58,0.73,0.53,274.58
ASTS,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 71.27 or a successful low-volume test near 62.00,52.80,52.80,55.74,0.63,0.6,68.38
AVGX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_STRONG,2026-06-01,2026-07-01,2026-08-01,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Follow-through move above 57.70 with volume expansion,44.69,41.21,44.69,0.65,0.58,55.42
AVY,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Continuation push above 175.69,169.41,161.05,169.41,0.96,0.94,175.58
AXTI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Low volume test near 60.00-63.00 holding support,53.66,36.73,53.66,0.28,1.27,68.61
AZN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-03,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Successful secondary test on low volume holding above 153.41,153.41,153.41,164.45,0.47,3.21,161.5
BANC,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Short entry on breakdown below 18.47,21.59,18.47,19.89,-0.18,0.93,19.36
BBIO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-07-06,2026-07-20,2026-08-03,TEST_OBSERVED,NEUTRAL,HIGH,ENTER_NOW,Clear breakout above 86.32 on high volume or test of 78.82 on ultra-low volume,76.01,76.01,78.82,0.33,0.55,81.99
BE,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Minor pullback holding above 210.00 on low volume or break above 241.89,191.00,157.33,191.00,0.7,1.01,234.33
BEP,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-20,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Short entry on weakness breaking below 32.37,34.53,31.33,32.37,-0.69,0.86,32.7
BFAM,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Breakout above 83.03 on expanding volume,70.73,70.73,73.72,-0.12,0.55,75.52
BKU,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-20,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Push above 48.39 on expanding volume,44.29,44.29,45.69,0.33,0.52,47.49
BRBR,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 13.20 with expanding relative volume,10.16,10.16,12.61,0.61,1.2,12.61
BRKR,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short breakdown below 48.63,64.47,48.63,52.47,-0.52,1.82,52.47
BSX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Breakout above 49.49 on increased volume,42.50,42.50,47.10,-0.46,0.76,47.74
BSY,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 37.26 on expanding volume,31.87,31.87,34.26,0.47,0.86,36.04
BTSG,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-13,,,TEST_OBSERVED,BULLISH,MEDIUM,WAIT_FOR_TEST,Push above 64.25 with volume follow-through,57.95,57.95,64.25,0.61,0.94,63.02
CALX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-20,2026-08-03,,TEST_OBSERVED,NEUTRAL,HIGH,ENTER_NOW,High-volume push above 40.00 or test of 34.26 on ultra-low volume,34.26,34.26,36.29,0.21,0.69,38.51
CAPR,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,BEARISH,MEDIUM,WAIT_FOR_TEST,Short breakdown below 2.96,7.85,2.96,4.42,-0.29,1.62,3.93
CAR,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-04-01,2026-08-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Short entry on breakdown below 133.56,141.79,133.56,141.79,0.24,0.17,138.67
CARR,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-27,2026-08-03,,TEST_OBSERVED,NEUTRAL,MEDIUM,ENTER_NOW,Successful test holding above 62.20 on low volume or breakout above 66.14,59.07,59.07,62.23,0.64,0.71,65.43
CDE,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Follow-through push above 17.61,14.65,13.93,14.65,0.88,1.15,17.43
CELC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-13,2026-08-03,,TEST_OBSERVED,BULLISH,VERY_HIGH,ENTER_NOW,Breakout above 94.41 on volume expansion,83.43,78.60,83.43,0.73,0.42,92.92
CHDN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-27,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Breakout above 87.80,79.40,79.40,81.65,0.55,1.06,86.41
CHRW,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short breakdown below 143.16 or signs of weakness at 157.67 resistance,186.11,143.16,157.67,0.36,0.87,153.6
CHTR,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Push above 153.59 with volume surge or minor pullback test near 148.00,142.34,111.55,142.34,0.93,0.65,153.17
CME,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Breakout above 270.00 on expanding volume,251.51,251.51,259.24,0.03,0.52,264.78
CNXC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 26.08 on volume surge,24.22,22.82,24.22,0.98,0.63,26.06
CPNG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Short trigger on breakdown below 14.96,16.92,14.96,15.95,-0.9,1.16,16.0
CPRT,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Breakout above 31.42 or low-volume test holding 27.00 support,26.81,26.81,28.21,-0.54,0.78,28.91
CSGP,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 31.40,25.89,25.89,29.26,0.28,0.71,30.21
CTSH,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Breakout above 57.51 with expanding volume,46.18,46.18,53.52,0.13,0.9,55.78
DVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short breakdown below 183.62,245.00,183.62,188.69,-0.84,2.76,188.69
EPAM,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Breakout above 113.00,91.17,91.17,103.42,0.35,1.08,109.87
ESI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-06,2026-08-03,,TEST_OBSERVED,NEUTRAL,VERY_HIGH,ENTER_NOW,Successful low-volume test of 36.30 or high-volume push above 39.20,34.10,34.10,36.29,0.41,0.8,38.34
FER,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-07-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 66.97,61.15,61.15,65.25,0.51,0.74,66.55
FHB,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-07-13,2026-08-03,,TEST_OBSERVED,NEUTRAL,MEDIUM,ENTER_NOW,Reversal bar closing high near 28.50 on low volume,27.26,27.26,27.76,-0.99,0.73,27.77
FORM,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Breakout above $121.60 on expanding volume or low-volume successful retest of $101.00,$82.34,$82.34,$100.75,0.31,0.76,114.44
FOX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Push above $53.70 with volume surge,$49.99,$49.99,$51.74,-0.52,0.71,52.2
FOXA,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Strong close above $60.25 on high relative volume,$55.75,$55.75,$57.09,0.01,1.0,58.68
FTAI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Low-volume pullback holding above $210.00 followed by reversal bar,$179.11,$179.11,$209.85,0.2,0.99,223.73
GKOS,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-07-27,2026-08-03,,TEST_OBSERVED,BEARISH,HIGH,ENTER_NOW,Break below $167.60 on increasing volume for short/exit,$184.00,$145.78,$167.64,0.04,0.7,170.93
GNRC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-27,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Break and hold above $226.00 or low volume test near $205.00,$187.55,$187.55,$193.70,0.47,1.31,217.41
GWRE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above $164.30 supported by high volume,$141.76,$141.76,$154.35,0.21,0.54,160.33
HCA,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-13,2026-08-03,,TEST_OBSERVED,NEUTRAL,HIGH,ENTER_NOW,Low volume test near $395.00 with immediate bullish reversal,$353.99,$353.99,$395.56,0.4,0.64,409.64
HPE,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_STRONG,2026-06-01,2026-07-01,2026-08-01,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Shallow pullback toward $50.00 on low volume,$46.30,$43.30,$46.30,0.66,0.68,53.22
KVYO,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Clearance of $19.75 with expanding volume,$17.39,$15.47,$17.39,0.62,1.36,19.3
METU,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,Low-volume successful secondary test of $17.50 level,$16.85,$16.85,$19.25,0.37,0.85,21.2
MOD,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-07-27,2026-08-03,,NONE,NEUTRAL,MEDIUM,ENTER_PENDING_DAILY,Push above $208.00 on rising relative volume,$170.21,$170.21,$191.86,-0.66,0.82,194.61
MSFU,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Pullback toward breakout point $34.70 on light volume,$33.23,$23.64,$34.71,-0.03,0.83,36.42
NFXL,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-13,2026-08-03,,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break below $15.50 on high volume,$16.89,$12.57,$15.56,0.31,0.68,16.43
NYT,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Weak, low-volume rally back toward $70.00 rejected by an upthrust",$77.38,$63.05,$70.08,-0.66,2.32,65.48
OLLI,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-06,2026-08-03,,TEST_OBSERVED,NEUTRAL,VERY_HIGH,ENTER_NOW,Rejection candle at $79.20 with spike in volume for short setup,$60.29,$60.29,$73.77,0.71,0.6,78.4
PEGA,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-20,2026-08-03,,TEST_OBSERVED,NEUTRAL,HIGH,ENTER_NOW,Breakout above $32.15 supported by volume expansion,$25.10,$25.10,$30.82,0.53,0.57,31.81
PSN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Successful secondary test near $40.00-$42.00 on ultra-low volume,$36.26,$36.26,$45.00,0.35,1.24,47.78
PTC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Push above $144.60 with volume confirmation,$120.33,$120.33,$137.74,-0.51,0.69,139.43
RBLX,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below $33.80 on expanding volume,$38.28,$33.88,$35.03,-0.29,1.44,36.19
RTO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Low volume retest holding above $23.30,$23.26,$23.26,$23.43,0.47,1.73,24.75
SUPN,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below $42.60 for short setup,$52.50,$42.63,$46.91,-0.13,3.1,46.91
SYK,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-05-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Break above $342.10 on volume expansion,$306.53,$306.53,$330.16,0.16,0.8,337.03
TXT,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Failure at $90.00 resistance with down-close bar,$97.32,$84.87,$89.94,0.41,0.86,88.46
VFLO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Breakout above $51.15 on expanding volume,$48.41,$47.31,$49.69,0.02,1.46,50.42
