Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Successful test of 106 on low volume,104.50,105.27,113.76,-0.08,1.08,111.47
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-01-12,2026-01-19,2026-02-02,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Break below 115 on increased volume,126.50,125.48,110.98,0.8,0.39,124.54
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Breakout above 71.50 with volume expansion,65.50,66.12,71.25,0.2,0.68,68.65
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Rejection of the 90.00 level on low volume,101.50,87.78,94.50,-0.94,2.02,88.38
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Down-bar with increased volume,74.50,70.30,74.01,-0.16,1.21,73.0
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-02-09,,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break below 11.90,14.50,11.18,14.30,-0.25,0.65,12.83
AFRM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below recent low 49.50,57.50,49.60,55.33,-0.97,1.37,49.76
AGIO,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Break above 29.00 on volume,25.80,26.04,29.10,0.4,0.55,28.07
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-26,2026-02-09,,TEST_OBSERVED,NEUTRAL,HIGH,ENTER_NOW,Pullback to 47.00 and successful test,45.00,48.58,52.36,0.65,0.78,51.7
AIQ,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 48.00,52.50,48.27,51.34,-0.75,0.78,49.21
AJG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Low volume rally into 220.00,242.00,195.00,240.00,-0.58,2.13,204.79
ALC,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-10-01,2026-02-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Volume expansion on a move above 81.50,76.50,76.73,81.05,-0.61,0.98,78.55
ALKT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 15.80,18.50,15.88,17.71,-0.91,1.03,15.96
ALL,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-01-26,,NONE,NEUTRAL,MEDIUM,ENTER_PENDING_DAILY,Clear test of 192 on low volume,188.00,191.13,216.75,0.61,1.03,206.56
AMH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-01-01,2026-02-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Move above 32.20 with volume,30.00,30.13,32.45,0.15,0.91,31.47
AMKR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,Wait for clear trend signal,42.00,46.48,57.09,-0.21,1.59,51.59
AMSC,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-02,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Breakout above 32.50,27.50,24.87,35.50,0.09,1.63,31.95
AMZN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Failed rally into 210 on low volume,246.00,197.56,212.81,-0.73,1.33,199.6
AMZU,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 24.50,36.00,24.94,28.99,-0.74,1.58,25.46
AON,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Rejection of 315 on a low volume rally,345.00,304.59,340.76,-0.5,2.3,314.49
APH,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 136.00,150.00,126.21,148.87,0.16,0.94,143.73
APLS,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 24.10 on volume,21.00,21.10,24.10,-0.66,0.57,22.05
APO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 122.00,140.00,122.06,136.58,-0.7,1.37,125.37
APP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Continuation below 365.00,500.00,360.12,482.00,-0.97,1.81,366.91
ARCC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-02,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Successful test of 19.00 on low volume,18.50,18.76,20.11,-0.17,0.97,19.47
ARE,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 50.00,55.00,50.10,53.14,-0.92,0.61,50.4
ARES,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-12-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 131.00,150.00,119.40,140.99,-0.41,0.97,133.94
ARMK,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 38.50,43.00,38.25,42.94,-0.61,2.35,39.16
ARWR,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 60.00,68.50,60.34,65.09,-0.14,1.13,62.38
AS,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-10-01,2026-02-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,High volume breakout above 41.50,34.00,34.82,41.31,-0.64,1.26,38.52
ASML,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 1380.00,1460.00,1316.06,1453.16,-0.51,0.64,1406.87
ATO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Successful test of 170.00 on low volume,164.00,169.82,179.74,0.6,0.93,177.77
AVAV,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 233.00,278.00,233.81,277.92,-0.94,0.83,235.12
AVDL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-02-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 21.60 on volume,21.80,21.62,21.76,-0.71,5.06,21.64
AXON,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 410.00,460.00,396.41,458.14,0.03,1.29,435.81
AXTA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Breakout above 35.20 on high volume,33.00,31.45,35.12,-0.65,0.86,33.79
AXTI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Low volume pullback to 20.00,15.00,16.50,28.65,-0.53,1.58,24.79
BABX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 39.70,46.00,39.77,45.69,-0.7,0.62,40.66
BAH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Continued weakness below 77.00,90.00,76.83,90.54,-0.84,0.85,77.93
BAM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-02,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Move above 52.50 on volume,49.00,46.76,53.46,0.2,1.45,51.98
BANC,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_STRONG,2025-10-01,2025-11-01,2025-12-01,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Break above 21.50 with volume,19.30,19.41,21.25,-0.27,0.6,20.21
BBIO,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 80.00 on good volume,67.00,67.82,84.94,-0.04,1.37,76.06
BBT,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 30.00,32.00,29.17,31.95,-0.04,0.62,30.5
BBVA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 23.15,25.00,23.15,26.20,-0.84,0.85,23.33
BBWI,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-11-01,2026-02-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 22.00,24.00,21.54,23.55,0.09,0.55,22.86
BCE,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Break above 26.50 on volume,24.80,24.97,26.49,0.57,0.94,25.83
