Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,A low volume 'Test' or 'No Supply' sign that holds above $109.00.,$105.77 (Below the recent major low),105.78 (Stopping Volume/Support),111.06 (Recent High/Resistance),0.9,1.94,110.83
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-01-12,2026-01-19,2026-02-02,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Weakness confirmation below $117.00 or a low volume failure near $118.20.,$125.86 (Above recent key resistance),110.98 (Weakness confirmed below),118.20 (Recent Resistance),0.9,0.62,117.67
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,"Breakout above $71.25 on high volume for bullish continuation, or break below $66.00 for weakness confirmation.",N/A (Pending break of range),66.00 (Recent Support),71.25 (Immediate Resistance),-0.34,0.99,68.03
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,A clean break and successful retest of $72.33.,$70.30 (Failure of recent support),70.30 (Recent Support),72.33 (Buying Climax High),0.98,1.57,72.05
ADBE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,A low volume rally back to test the broken support around $284.60 - $290.00 (LPSY).,$306.30 (Above previous high volume resistance),295.42 (Broken Support/New Resistance),284.60 (Immediate Resistance),-0.75,1.84,268.38
ADSK,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,A low volume reaction rally (LPSY) back towards the $250-$255 zone.,$274.25 (Above the prior swing high),259.66 (Immediate Resistance),247.20 (Broken Support/New Resistance),-0.5,2.03,240.4
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Wait for a definitive low volume Test and subsequent high volume UP bar confirmation above $13.56.,$11.18 (Below the Selling Climax low),12.30 (Immediate Support),11.18 (Current Low/Climax bottom),0.02,0.94,12.4
AFRM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Any rally towards $60-$65 should be viewed as an opportunity to initiate shorts, targeting below $55.33.",$70.00 (Above prior support/resistance zone),59.69 (Recent Support),55.33 (Current Low),-0.63,2.52,57.03
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,"Clear break and hold above $27.50 on increased volume for bullish confirmation, or break below $26.45 for short continuation.",N/A (Pending further reaction),26.45 (Recent Low/Support),27.18 (Immediate Resistance),-0.93,0.95,26.53
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,"A low volume pullback (Test) to $46.50, or high volume move above $49.52.",$45.37 (Below the reaction low),45.37 (Recent Support),49.52 (Immediate Resistance/Climax High),0.56,1.6,48.77
