Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Successful Test of SC low or close above $110.39,$105.77,Support (SC Low): $105.78,Immediate Resistance: $110.39,-0.68,1.92,106.09
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Break and close below $111.33 on above-average volume,$125.00,Support: $111.34,Resistance: $125.00,-0.68,0.56,113.54
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Close above $69.70 on high volume,$66.00,Support: $66.00,Resistance: $76.50,0.09,0.72,68.26
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Close below $257.36,$286.57,Resistance: $286.57,Support: $257.36,-0.72,0.85,261.22
AEO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Close below $22.88,$24.36,Support: $22.88,Resistance: $24.36,-0.42,0.62,23.31
AEVA,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below $13.13,$15.81,Support: $13.13,Resistance: $19.45,-0.91,0.82,13.25
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Close below $27.42 on volume,$29.93,Support: $27.42,Resistance: $29.93,-0.85,0.67,27.61
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-26,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Break above $75.50,$72.11,Support (Accumulation Base): $72.11,Resistance: $76.04,0.73,0.57,74.36
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-11-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Close above $53.94 on increasing volume,$51.83,Support: $51.83,Resistance: $53.94,0.09,0.6,53.03
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Break above $64.53 (high volume confirmation),$64.06,Support: $64.06,Resistance: $64.53,0.78,0.56,64.51
ALC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Close above $81.50,$79.80,Support: $76.74,Resistance: $82.50,0.66,0.47,81.15
ALL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-01-26,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Close below $192.27 on increased volume,$200.00,Support: $191.80,Resistance: $200.00,0.55,0.67,198.39
AMBA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Close below $65.23,$69.05,Support: $63.85,Resistance: $69.05,-0.21,0.48,65.9
AMH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-01,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,Close above $32.45 on volume,$28.85,Support (Accumulation Zone): $28.85 - $30.63,Resistance: $32.65,-0.62,0.87,30.92
AMZU,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Close below $36.25 on volume,$39.71,Resistance: $40.40,Support: $36.25,-0.12,0.7,37.77
APH,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,"Successful low volume test of $145, followed by a break above $150.99",$140.00,Support (Shakeout Low): $140.00,Resistance: $157.53,-0.29,2.02,149.58
ARE,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Close below $53.15,$59.76,Support: $53.15,Resistance: $59.76,-0.73,1.13,54.05
ARES,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Successful low volume test or close above $155.09,$145.46,Support (SV Low): $145.46,Resistance: $155.09,0.29,0.97,151.69
ARWR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_STRONG,2026-01-05,2026-01-19,2026-01-26,TEST_OBSERVED,BULLISH,HIGH,ENTER_NOW,Close above $70.00,$65.45,Support (SC Low): $60.61,Immediate Resistance: $71.40,0.67,0.58,69.12
AS,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Close below $36.76 on volume,$38.90,Support: $36.76,Resistance: $38.90,-0.46,0.66,37.34
