Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Breakout and hold above 153.50 or minor pullback into 142.00 on low volume,127.50,127.50,153.39,0.76,1.49,150.28
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-10,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Weak, low-volume rally (No Demand test) into 68.00 - 70.00 region failing to hold",76.85,60.35,68.00,-0.67,2.21,63.11
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Wait for a successful low-volume test of the 172.50 support level,172.55,172.55,185.80,-0.34,0.97,176.89
ADBE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Successful low-volume test near 255.00 support with strong bounce,245.46,245.46,264.00,-0.03,0.84,264.02
ADSK,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,A low-volume No Supply bar testing 243.00 or clean high-volume breakout above 261.00,242.86,242.86,251.66,-0.02,0.88,251.66
AEHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-07-13,2026-08-03,,NONE,NEUTRAL,HIGH,ENTER_PENDING_DAILY,Wait for a climatic correction and a secondary test with drying volume,102.10,102.10,134.06,0.41,1.27,134.06
AIQ,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 63.00 on increasing volume for a short entry,65.00,59.10,63.09,0.16,0.41,64.2
AKAM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-04-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Low-volume pullback holding above 118.00 or a continuation break above 127.00,107.32,107.32,125.00,0.79,0.83,124.99
ALHC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,High-volume breakout above 14.90 following a low-volume test,13.15,13.15,14.90,0.39,1.1,13.96
ALNY,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-03,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Continuation through 234.00 on rising volume,208.00,208.04,228.65,0.95,1.28,228.65
AMKR,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-01,2026-08-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-07-27,2026-08-10,,TEST_OBSERVED,NEUTRAL,VERY_HIGH,ENTER_NOW,Low-volume secondary test into the 52.00-54.00 range that holds,47.38,47.38,58.99,0.63,0.76,58.99
AMTM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-10,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Weak bounce retesting 22.50 on low volume for short continuation,25.08,20.67,21.47,-0.89,1.95,21.47
AMX,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 23.05 on expanding volume,23.95,23.06,23.95,-0.12,1.7,23.45
APTV,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-03,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Low volume rally testing 52.00 that rejects,55.42,46.16,49.56,0.28,1.17,49.56
ARM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 265.00 on expanding volume,299.28,265.37,279.44,0.13,0.42,279.44
ASTS,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,Low volume pullback and successful test of 65.00 support,55.74,55.74,67.08,-0.02,0.67,70.98
AVB,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-10,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Confirmation move above 186.50 on rising volume,179.46,179.46,184.06,0.33,2.2,184.06
AVGX,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_STRONG,2026-06-01,2026-07-01,2026-08-01,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Break below 47.40 support,59.22,44.69,48.59,-0.8,0.94,48.59
AVY,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short entry on break below 172.00,182.76,169.41,178.93,0.28,1.25,178.93
AXTI,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Wait for a successful test of support around 72.00 on low volume,71.61,71.61,81.64,0.07,1.16,81.64
AZN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-03,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 153.40 support,164.45,153.41,156.45,-0.53,1.72,156.45
BANC,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-27,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Break above 19.90 on increasing volume,18.59,18.59,19.74,0.78,0.9,19.74
BE,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-07-27,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Low volume test near 210.00 followed by strong reversal bar,191.00,191.00,229.94,-0.08,1.1,229.94
