Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Failure to breach 111.06 or a wide spread down week on high volume below 105.27.,Close above 115.00,Resistance: 111.06 (Last Weekly High),Support: 105.27 (Weekly Low),0.9,1.94,110.83
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-01-12,2026-01-19,2026-02-02,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break and close below 107.42 on increasing volume.,Close above 126.00,Resistance: 125.86 (Recent Weekly High),Support: 107.42 (Last Weekly Low),0.9,0.62,117.67
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL/CAUTIOUS,LOW,MONITOR,Sustained close below 66.44 or a strong test of supply (76.50) with low volume.,Close above 71.25,Resistance: 76.50 (Supply Peak),Support: 66.44 (Last Weekly Low),-0.34,0.99,68.03
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,NEUTRAL/CAUTIOUS,LOW,WAIT_FOR_TEST,Break above 72.33 on very high volume (Demand confirmation) or sustained failure to hold 70.30.,Close below 70.00,Resistance: 72.33 (Recent High/Climax),Support: 70.30 (Last Weekly Low),0.98,1.57,72.05
ADBE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Break and close below 264.04, confirming the markdown continuation.",Close above 300.00,Major Resistance: 306.30,Immediate Resistance: 299.38,-0.75,1.84,268.38
ADSK,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break and close below 234.00 on confirmation volume.,Close above 260.00,Immediate Resistance: 259.66,Support: 234.00 (Last Weekly Low),-0.5,2.03,240.4
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break and close below 11.18 (Support confirmed by monthly/weekly structure).,Close above 14.50,Immediate Resistance: 13.56,Support: 11.18 (Last Weekly Low),0.02,0.94,12.4
AFRM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break and close below 55.33.,Close above 65.00,Immediate Resistance: 64.62,Support: 55.33 (Last Weekly Low),-0.63,2.53,57.03
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL/CAUTIOUS,MEDIUM,MONITOR,Break and close below 26.45 on high volume (markdown confirmation).,Close above 29.00,Immediate Resistance: 28.71,Support: 26.45 (Last Weekly Low),-0.93,0.95,26.53
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,NEUTRAL/CAUTIOUS,LOW,WAIT_FOR_TEST,Successful high volume test/break above 49.53 or a low volume No Demand test of 46.07.,Close below 45.00,Resistance: 49.53 (Climax High),Support: 46.07,0.56,1.6,48.77
