Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Wait for confirmation of weakness (e.g., failed rally/No Demand) near 110.00 or a strong test of 105.77.",120.92,105.77 (Support/Climax Low),121.14 (Short-term Resistance),-0.8,3.14,107.42
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-12,2026-01-19,,TEST_OBSERVED,NEUTRAL,MEDIUM,ENTER_NOW,High volume rally breaking 126.00 or a low volume pullback to 115.00.,113.63,113.63 (Support),130.13 (Resistance),0.39,0.77,122.12
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Look for No Supply test near 64.00.,76.50,63.33 (Demand Zone),76.50 (Resistance/Supply Line),-0.68,1.7,67.7
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,Look for No Supply confirmation near 275.00.,291.08,272.22 (Support),289.00 (Resistance),0.05,0.87,281.07
AEO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Wait for No Demand/Upthrust confirmation if a small rally occurs.,26.69,23.87 (Support),26.69 (Resistance),-0.95,0.87,24.14
AEVA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Short entry confirmation if subsequent rally fails the 18.00 level on low volume (No Demand).,22.62,15.76 (Immediate Support),22.62 (Primary Resistance),-0.99,1.46,15.79
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,"Buy above 29.10 with confirmation volume, or on a deep pullback test.",26.25,26.25 (Support),29.44 (Immediate Resistance),0.61,0.77,28.54
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Short entry below 71.24 on confirming volume.,75.43,71.24 (Support),75.43 (Resistance),-0.13,0.85,72.32
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-11-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Breakout above 53.25.,51.83,51.83 (Support),53.25 (Resistance),0.81,0.98,52.51
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,Short entry confirmed below 64.15.,64.47,64.27 (Support),64.47 (Resistance),0.47,0.62,64.42
ALC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-10-01,2026-01-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Breakout above 82.50 or buying the first low-volume pullback to 79.50.,77.88,77.88 (Support),82.50 (Resistance),0.05,0.84,80.29
ALL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Short entry on break below 191.13.,196.08,191.13 (Support/Climax Low),196.08 (Resistance),0.02,1.09,193.65
