Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
A,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Price break above 114.90 with increasing volume,110.88,110.88,115.06,-0.24,0.3,112.75
AAOI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-03-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Confirmation of lower high on low volume,128.96,85.08,96.80,-0.85,0.89,86.33
ABVX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Breakout above 127.00,118.55,105.77,118.55,0.91,0.36,126.62
ACLX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BEARISH,HIGH,ENTER_NOW,Break below 113.60,115.00,113.62,114.80,0.26,0.17,114.52
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 88.00,94.00,88.33,97.80,-0.35,0.34,89.86
ACN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Price reversal bar on volume higher than previous 2 days,188.72,188.72,195.63,-0.35,0.53,198.66
ACWI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-09,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Failure to hold 142.00,145.00,139.25,142.69,0.1,0.3,141.88
ACWX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-09,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 67.80,71.44,67.80,70.30,0.31,0.51,69.92
ADBE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-09,2026-03-16,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Reject of 258.00 with increased volume,265.00,244.55,258.91,0.34,0.77,254.2
ADP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Closing above 213.50,201.59,201.59,207.58,-0.27,0.45,209.73
AEHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-02,2026-03-16,,TEST_OBSERVED,BEARISH,HIGH,ENTER_NOW,Break below 34.60,43.13,34.63,39.31,-0.53,0.41,37.09
AEVA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-03-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 15.30,16.18,13.32,15.15,-0.2,0.19,15.67
AGIO,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-03-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 29.50 on high volume,27.00,27.00,28.90,0.39,0.17,28.91
AIQ,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-03-02,2026-03-16,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Confirm higher low at 48.50,47.36,47.36,49.58,0.09,0.18,49.58
AJG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-01,2026-03-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 203.21,216.00,203.21,209.16,-0.49,0.34,209.16
AKAM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-02-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-16,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Rejection at 108.00,113.50,90.87,105.83,-0.03,0.48,105.84
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-03-09,2026-03-16,,TEST_OBSERVED,BEARISH,HIGH,ENTER_NOW,Break below 64.40,65.00,64.44,64.70,0.58,0.4,64.71
ALHC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-02,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 16.90,18.56,16.90,17.92,0.97,0.42,17.92
ALKT,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BULLISH,HIGH,ENTER_NOW,Break above 18.50,16.29,14.10,17.71,-0.65,0.28,17.72
AMBA,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 49.88,55.56,49.88,52.68,-0.18,0.37,52.69
AMH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-02-23,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 28.20,29.50,27.88,28.59,0.0,0.3,28.59
AMKR,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Rejection at 48.00,49.00,40.22,46.34,0.85,0.33,46.34
AMZU,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 27.11,29.68,25.95,29.14,0.9,0.38,29.15
APO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-02-23,2026-03-16,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Failure to hold 109.00,112.06,99.55,108.88,0.89,0.67,108.89
APPN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-02-01,2026-03-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Break above 26.84 on high volume,24.50,21.77,25.47,-0.73,0.25,25.48
ARCC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-09,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 17.12,18.27,17.12,18.44,0.92,0.48,18.44
ARE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-03-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,Bullish engulfing bar on high volume,48.00,48.04,49.40,0.33,0.31,49.4
ARES,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 98.80,110.91,95.80,105.66,0.93,0.56,105.67
AS,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-02,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 32.04,35.29,32.04,33.65,-0.1,0.27,33.66
AVAV,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-03-09,2026-03-16,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 206.33,230.00,196.22,222.50,0.98,0.44,222.51
AVDL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-09,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 21.40,21.80,21.45,21.63,-0.71,3.07,21.64
