Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Failure to breach $110.40 resistance level, or a weak test on diminishing volume.",$110.40 (High of last week's bar),$120.00 (Previous Support/Supply),$105.77 (Recent Low/Demand),0.57,2.37,109.41
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-12,2026-01-19,,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break below $110.98 low on sustained volume.,$125.00 (High of the last two distribution bars),$133.10 (High of Selling Wave),$110.98 (Recent Low),-0.98,0.64,111.46
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,TEST_OBSERVED,NEUTRAL/CAUTIOUS BULLISH,MEDIUM,MONITOR,"Strong close above $76.50 on increased volume for BULLISH continuation, or a clear break below $66.50 for BEARISH confirmation.",$66.50 (Recent support low),$76.50 (Recent High/Supply),$66.00 (Demand Zone),0.12,0.93,69.47
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Break and close below $70.48, triggering the test phase of the Buying Climax.",$72.33 (High of Climax bar),$72.33 (Climax High),$70.48 (Last Low/Immediate Support),-0.68,1.91,71.22
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break and close below the recent low of $12.50.,$15.81 (High of the last down bar),$12.30 (Previous Demand/Support),$22.62 (Recent Supply High),-0.84,1.1,12.76
AGIO,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,"Clear close above $30.00 on increasing volume for continuation, or breakdown below $26.95 for immediate weakness.",$26.95 (Last week's low),$29.93 (Short-term Supply),$26.25 (Key Demand/Stopping Volume Low),-0.67,0.77,28.16
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Break below $45.37 low on volume, confirming distribution.",$48.04 (High of last high-volume bar),$48.54 (Climax High),$45.37 (Recent Low),0.15,4.0,47.58
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-26,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Failure of the rally (Secondary Test) near $76.00 or a break below $72.11.,$76.04 (Previous minor swing high),$85.69 (Major Supply Zone),$72.11 (Recent Low/Demand),0.96,0.74,73.92
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-01,2026-02-01,,NONE,,,,NONE,NEUTRAL/CAUTIOUS BEARISH,MEDIUM,MONITOR,Clear break below $51.75 on increasing volume.,$53.94 (Climax high),$53.94 (Climax High),$51.75 (Immediate Support),-0.8,0.72,52.38
ALC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-10-01,2026-02-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above $81.93 on increasing volume.,$79.80 (Recent minor swing low),$82.50 (Supply Resistance),$77.88 (Demand/Stopping Volume Zone),0.1,0.62,79.38
ALL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-01-26,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break and close below $191.13 on rising volume.,$200.04 (High of last week's rally attempt),$210.73 (Supply Zone),$191.13 (Demand/Support),0.72,0.82,200.76
AMBA,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below $63.08 support.,$69.05 (High of last week's bar),$70.77 (Immediate Supply),$63.08 (Demand/Recent Low),-0.68,0.69,62.88
