Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
CNQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Break above 35.50 (Last week's close/minor resistance) with confirming volume.,Close below 31.90 (Below stopping volume midpoint/recent consolidation).,Support: 30.13 (Stopping Volume Low),Resistance: 36.11 (Recent High),0.38,0.69,35.49
CNXC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-12,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Break above 44.02 (Last week's high) confirming the immediate up move.,Close below 40.56 (Below midpoint of Stopping Volume bar).,Support: 37.85 (Stopping Volume Low),Resistance: 44.78 (Recent High),0.76,0.63,43.54
CORT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,NEUTRAL/BULLISH (Aggressive),LOW,WAIT_FOR_TEST,"Break above 43.50 with sustained volume, confirming strength out of the base.","Close below 34.27 (Below 01/05 low, indicating failure of the accumulation area).",Support: 32.99 (Stopping Volume Low/Absolute Low),Resistance: 43.50 (Recent Reaction High),0.55,1.37,41.3
CPNG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 19.87 on confirming volume.,"Close above 21.14 (Above last week's high, suggesting demand is stabilizing).",Support: 19.87 (Recent Low),Resistance: 22.87 (Immediate Supply Zone),-0.88,0.79,19.95
CRBG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2025-12-01,2026-01-01,,NONE,,,,NONE,NEUTRAL/BULLISH,MEDIUM,MONITOR,Break and close above 31.50 on volume.,Close below 29.35 (Signaling a strong break of the current range).,Support: 29.35 (Low of recent consolidation),Resistance: 31.50 (Recent High),0.77,0.52,30.54
CSGP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,NONE,NEUTRAL/BULLISH (Aggressive Countertrend),LOW,WAIT_FOR_TEST,Break above 67.80 with confirming volume.,Close below 62.81 (Failure of the immediate absorption rally).,Support: 57.01 (Low of Absorption Bar),Resistance: 67.79 (Immediate Supply),0.39,0.93,66.26
CTRA,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Break and sustain above 27.40.,Close below 24.68 (Below the low of the climax bar).,Support: 25.70 (Immediate Support),Resistance: 28.48 (Climax High),0.82,0.65,27.28
DOW,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-09-01,2026-01-01,,NONE,,,,NONE,NEUTRAL/BEARISH (VSA Conflict),MEDIUM,MONITOR,Break below 27.50 on increased volume.,New high close above 29.09.,Support: 26.07 (Minor Support),Resistance: 29.09 (Recent High),0.46,0.59,28.33
DUOL,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-11-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 147.70 on volume.,Close above 157.00 (Suggesting reversal attempt is gaining traction).,Support: 142.10 (Recent Low),Resistance: 157.00 (Immediate Supply),0.56,0.74,153.7
ENR,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-11-01,2026-01-01,,NONE,,,,NONE,NEUTRAL/BEARISH (VSA Conflict),MEDIUM,MONITOR,Break below 20.20 on increased selling volume.,Close above 21.00.,Support: 18.92 (01/05 low),Resistance: 21.90 (Recent High),0.35,0.65,20.21
