Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,TEST_OBSERVED,NEUTRAL to BULLISH (Short-Term Rebound),LOW,WAIT_FOR_TEST,Sustained close above $111 on decreasing volume (Test for No Supply).,Close below $105.78,Support: 105.78 (Recent Low/Stopping Volume Area),Resistance: 121.88 (Prior Low Spread/Supply line),0.91,1.7,110.83
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-01-12,2026-01-19,2026-02-02,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break and close below $107.42 or failure to sustain above $118.11 on low volume.,Sustained close above $130.13,Resistance: 130.13 (Initial Climax High),Support: 107.42 (Recent Low/Demand Zone),0.92,0.52,117.67
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,"Bounce and close above $69.00 on increasing volume, or break below $66.00.",Break above $76.50 (Bullish confirmation) or sustained close below $66.00 (Bearish confirmation).,Resistance: 76.50 (Supply High),Support: 66.00 (Recent Key Support),-0.34,0.85,68.03
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,NEUTRAL to BEARISH,LOW,WAIT_FOR_TEST,Sustained break and close above $72.33 (Bullish continuation) or failure near $72.33 followed by a break below $70.30 (Bearish reversal).,Close above $72.33 (Bullish confirmation) or breakdown below $69.00.,Resistance: 72.33 (Climax High/Supply),Support: 70.30 (Immediate Support),0.98,1.44,72.05
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break and close below $11.18 or failure/weak test near $13.56.,Sustained close above $15.81,Resistance: 15.81 (Immediate Supply/Prior Low),Support: 11.18 (Recent Low),0.02,0.84,12.4
AFRM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-02,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Sustained break below $55.33, or failed retest of $60.00.",Sustained close above $70.00,Resistance: 64.62 (Recent High/Supply Shelf),Support: 55.33 (Recent Low),-0.63,1.93,57.03
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL to BEARISH,MEDIUM,MONITOR,"Break and hold below $26.25, or a low volume test of $26.45 followed by a strong bullish bar.",Close above $29.93,Resistance: 28.70 (Immediate Supply),Support: 26.25 (Key Short-term Support),-0.93,0.81,26.53
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,TEST_OBSERVED,NEUTRAL to BEARISH,LOW,WAIT_FOR_TEST,Failure to hold above $49.00 or a break below $46.07.,Sustained close above $49.52 (Bullish continuation),Resistance: 49.52 (High of Climax/Supply),Support: 45.37 (Shakeout Low),0.56,1.39,48.77
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-26,,TEST_OBSERVED,NEUTRAL,MEDIUM,ENTER_NOW,A close above $77.52 or a shallow retrace/test of $74.80 followed by a move higher.,Close below $72.11,Support: 72.11 (Recent Low/Tested Demand),Resistance: 77.52 (Recent High),0.6,0.89,76.72
AIQ,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break and close below $48.28.,Close above $52.72,Resistance: 53.94 (Supply High),Support: 48.28 (Recent Low/Potential Stopping Volume),-0.19,1.06,50.08
