Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,NONE,BEARISH (Short-term Relief),LOW,WAIT_FOR_TEST,"Wait for confirmation of successful absorption (No Supply Test) near 107.00/105.27, or confirmation of supply continuation below 105.27.","111.00 (If price closes strongly above this level, the VSA outlook flips bullish)",Resistance: 110.39 (Last week's high),Support: 105.27 (Last week's low),0.57,2.8,109.3
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-12,2026-01-19,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Break and hold below the prior swing low (108.95).,125.00 (A move back into the climax high area would negate the markdown setup),Major Resistance: 125.00 (Last week's high),Immediate Support: 108.95 (Prior low),-0.98,0.73,111.15
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL/BEARISH WATCH,LOW,MONITOR,BULLISH: Confirmation of No Supply Test near 66.00. BEARISH: Break below 66.00 on increasing volume.,76.50 (If supply is re-absorbed and highs are taken out),Immediate Resistance: 70.11,Major Support: 66.00,0.12,1.13,68.31
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,BEARISH (Monitor for Secondary Test),LOW,MONITOR,"Short entry on a confirmed break below 257.37, or wait for a low-volume reaction test back to 270.00.",286.57 (If price recovers and closes above the prior swing high),Immediate Support: 257.37,Resistance: 284.59 (Last week's high),-0.54,1.24,263.64
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break and hold below 70.49 on strong volume.,"72.33 (If the high is exceeded, the climax is negated)",Resistance: 72.33,Support: 70.49,-0.68,2.23,70.78
ADP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break and hold below 243.68 (low of the decisive supply bar).,252.69 (If the price recovers the open of the last major supply bar),Resistance: 260.24,Immediate Support: 243.68,-0.62,1.85,246.82
AEM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Short entry on break and hold below 188.52, or on a low-volume retest of 200-205.",215.95 (Recovery above previous high invalidates the supply absorption thesis),Major Resistance: 225.00,Immediate Support: 188.52,-0.89,2.04,190.5
AEO,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break and hold below 22.89.,26.70 (Price recovery above the peak of the latest aggressive selling wave),Resistance: 24.36,Support: 22.89,-0.43,0.85,23.31
AEVA,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Short entry on a break below 12.50.,15.81 (Recovery above the open of the last supply bar),Major Resistance: 22.62,Immediate Support: 12.50,-0.84,1.36,12.77
AGI,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Wait for a low-volume retest failure (No Demand) near 38.00, or confirmed break below 36.16.",45.18 (If price recovers and exceeds the high of the supply bar),Resistance: 44.39 (Last open),Support: 36.16,-0.84,2.23,36.9
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,NEUTRAL/BULLISH WATCH,LOW,MONITOR,BULLISH: Low volume test near 27.00. BEARISH: Break below 26.25 on high volume.,26.25 (Break below this support confirms weakness),Immediate Resistance: 29.93,Support: 26.25,-0.67,0.85,27.44
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Short entry below 45.37, confirming the supply.",48.80 (High of the previous supply bar must hold),Resistance: 48.04,Support: 45.37,0.15,4.38,46.91
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-26,,TEST_OBSERVED,NEUTRAL/BULLISH WATCH,MEDIUM,ENTER_NOW,BULLISH: Low volume test (No Supply) toward 72.80. Long entry on confirmed No Supply.,72.11 (If price breaks below the prior low on subsequent supply),Immediate Resistance: 74.92,Support: 72.80 (The open of the stopping volume bar),0.96,0.82,74.88
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break and hold below 51.75.,53.94 (The high of the supply bar),Immediate Resistance: 53.94,Support: 51.75,-0.8,0.85,51.97
AKAM,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-26,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,"Short entry on a confirmed low-volume rally failure (No Demand) back to 100.00, or a break below 95.93.",104.98 (If the price exceeds this climax high),Major Resistance: 104.98,Support: 95.93,-0.73,1.94,97.15
AL,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-09-01,,,NONE,,,,NONE,NEUTRAL/BULLISH WATCH,LOW,MONITOR,Long entry on confirmed high volume breakout above 64.63.,64.06 (Break below the prior consolidation low),Support: 64.35,Resistance: 64.63,1.0,0.85,64.63
ALC,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-10-01,,,NONE,,,,NONE,NEUTRAL/BULLISH WATCH,LOW,MONITOR,Long entry on a high volume breakout above 81.93.,78.26 (Break below the range support),Support: 79.81,Resistance: 81.93,0.1,0.73,80.98
ALL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-12,,,TEST_OBSERVED,BULLISH WATCH,LOW,WAIT_FOR_TEST,Wait for a low-volume test (No Supply) towards 195.00. Long entry on confirmed NS.,191.80 (If the spring low is broken),Support: 191.80 (Spring low),Resistance: 200.04,0.72,0.97,198.99
AMBA,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-05,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break and hold below 63.08 on increased volume.,69.25 (If the price recovers the prior high of the failure bar),Resistance: 69.05,Immediate Support: 63.08,-0.68,0.89,64.04
