Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-04-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Failure to hold 135 on a high volume test,153.45,173.41 (Supply),132.63 (Major Support),-0.79,0.58,137.26
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 90.88,95.00,90.72 (Target),94.80 (Resistance),0.52,0.76,93.86
ACN,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Close below 173.80,182.00,173.84 (Critical Support),182.00 (Immediate Resistance),-0.58,0.48,177.75
ACWI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,High volume test of 144.00,152.00,151.47 (High),144.25 (Value Support),-0.31,0.42,149.62
AGIO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2025-12-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-04-20,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Failure of 24.30 support,25.85,24.29 (Current Support),29.70 (Supply Level),-0.34,0.54,24.8
AMKR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break of 71.00,79.23,79.23 (Peak),65.00 (Target),-0.11,1.11,71.36
AMZU,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Price failure at 40.00,42.60,42.60 (Resistance),34.14 (Support),-0.18,0.56,41.13
AXTI,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-04-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-30,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 65.00,73.70,90.10 (High),65.02 (Support),-0.15,0.63,68.71
BP,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-03-30,2026-04-20,2026-04-27,NONE,BEARISH,HIGH,ENTER_PENDING_DAILY,High volume break of 45.90,47.00,48.27 (Ceiling),43.34 (Support),-0.18,0.59,46.35
CAR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-04-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-04-20,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Rally toward 204 on low volume (No Demand),210.00,847.70 (Resistance),178.15 (Support),-0.7,1.22,182.01
BSX,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-04-20,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 58.00,61.73,66.88 (Supply),58.02 (Support),-0.77,0.72,58.45
CHRW,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break of 190.20,182.00,190.15 (Target),182.35 (Support),0.44,0.75,187.96
BXSL,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Break above 24.10,23.40,25.03 (High),23.41 (Support),0.77,0.55,23.95
BKKT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-01,2026-04-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,High volume break of 9.20,8.40,9.86 (Resistance),6.87 (Critical Support),-0.73,0.26,8.58
BRBR,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,High volume breakout over 17.50,16.40,17.46 (Pivot),14.18 (Support),-0.03,0.5,16.93
CHTR,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-04-20,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Failure to hold 170.00,184.00,180.00,208.50,-0.65,1.57,173.11
CNXC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 24.30,27.36,24.37,30.40,-0.54,0.67,25.06
COCO,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 51.63,49.78,45.85,53.34,0.04,0.83,51.63
COHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Daily close above 307.00,291.00,291.00,345.00,-0.4,0.64,303.97
CORT,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-01,2026-04-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,Wait for volume expansion,44.24,45.70,47.09,0.32,0.22,46.62
CPNG,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Close above 20.80,20.09,20.14,21.55,-0.4,0.48,20.34
CPRX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-04-27,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break of 29.00,32.56,27.30,32.56,-0.19,2.11,29.44
CRBG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 27.23,26.15,25.96,27.82,0.44,0.88,26.93
CSGP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Short on rally to 38.00,41.00,34.75,40.34,-0.89,0.64,35.96
CTRE,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Market order at 39.70,37.28,37.93,40.09,0.98,0.56,39.71
CTSH,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 54.20,56.23,54.25,58.84,-0.27,0.79,55.12
CUZ,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Break above 25.75,23.98,24.71,25.75,0.73,0.64,25.61
DOCU,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 45.50,47.65,42.38,49.43,-0.82,0.33,45.78
DUOL,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break above 107.50,100.51,87.88,107.52,0.53,0.4,106.24
EPAM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-02-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Wait for Stopping Volume,125.00,113.83,121.68,-0.92,0.78,114.15
EXPE,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-02-01,2026-04-01,,NONE,,,,TEST_OBSERVED,BEARISH,MEDIUM,MONITOR,Break below 238.00,247.84,238.00,252.54,-0.43,0.42,242.17
FALN,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,TEST_OBSERVED,NEUTRAL,LOW,MONITOR,Expansion of spread and volume,27.00,27.16,27.36,0.0,0.32,27.2
FER,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below 67.00,69.09,65.05,72.47,-0.05,0.39,67.89
FIBK,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2025-12-01,,,NONE,,,,NONE,BULLISH,LOW,MONITOR,Break of 35.83,34.81,34.09,35.83,0.71,0.82,35.68
FRO,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-03-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Break above 36.75,34.83,33.52,38.16,0.34,0.32,36.11
GE,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,STOPPING_VOLUME_CONFIRMED_EARLY,2026-04-20,2026-04-27,,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Break above 289.50,280.10,268.91,319.14,0.95,0.77,289.2
