Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
ABT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-01-19,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 106.00 (Short setup confirmation) or rejection of 115.00 (Failure to rally),Close above 122.00,120.92 (Recent Support/Test Level),105.77 (Major Low/Selling Climax Support),0.17,0.74,109.02
ABVX,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,BUYING_CLIMAX_CONFIRMED_STRONG,2026-01-12,2026-01-19,2026-02-02,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break below 107.41 (Last Low),Close above 125.97 (Mid-climax zone),138.69 (Monthly High/Climax Peak),107.41 (Immediate Support/Last Low),0.56,0.22,113.32
ACLX,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,TEST_OBSERVED,NEUTRAL/BEARISH WATCH,MEDIUM,MONITOR,Break below 67.70 (Short) or clean breakout above 70.11 on increasing volume (Long),Close above 70.11,76.50 (Recent High/Supply Zone),66.00 (Immediate Support),-0.01,0.29,69.46
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-26,2026-02-02,,TEST_OBSERVED,NEUTRAL/BEARISH WATCH,HIGH,ENTER_NOW,Break below 70.48 on confirmation volume (Short),Close above 72.33,72.33 (Climax High),70.48 (Immediate Support),0.52,0.73,71.34
AEVA,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-01,2026-02-01,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-12,2026-02-02,,TEST_OBSERVED,BEARISH,VERY_HIGH,ENTER_NOW,Break below 12.19 (Downside confirmation),Close above 15.81,12.19 (Immediate Support),15.76 (Immediate Resistance/Supply),0.4,0.31,13.08
AGIO,BULLISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-12-01,2026-02-01,,NONE,,,,NONE,NEUTRAL,MEDIUM,MONITOR,Breakout above 29.93 or clear accumulation signs near 26.25,Break below 26.25,26.25 (Key Monthly Low),29.93 (Recent High/Supply),0.28,0.27,27.93
AHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,BUYING_CLIMAX_CONFIRMED_EARLY,2026-01-26,2026-02-02,,NONE,NEUTRAL/BEARISH WATCH,HIGH,ENTER_PENDING_DAILY,Break below 46.33 (Last Low of the week) on high volume,Close above 48.80,48.80 (Recent High),45.37 (Immediate Support),0.96,0.62,48.18
AIG,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-01-05,2026-01-26,,TEST_OBSERVED,BEARISH,MEDIUM,ENTER_NOW,Break below 73.50 on increased volume (Short),Close above 76.04,85.69 (Major Supply Peak),71.25 (Major Support/Selling Climax Low),-0.28,0.34,74.13
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,BUYING_CLIMAX_WATCH_FOR_TEST,2026-01-01,,,NONE,,,,NONE,NEUTRAL/BEARISH WATCH,LOW,MONITOR,Break below 50.33 (Short setup),Close above 52.72,53.93 (Climax High),50.33 (Immediate Support),-0.41,0.43,51.04
ALC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2025-10-01,2026-02-01,,NONE,,,,NONE,NEUTRAL/BULLISH WATCH,MEDIUM,MONITOR,Strong up bar from 76.94 on increased volume (Long setup),Break below 76.94,76.94 (Stopping Volume Low/Support),82.50 (Supply Peak),-0.76,0.42,77.33
