Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Breakdown below 127.50 on increasing volume confirming supply continuation.,161.00,160.99,127.50,-0.5,0.85,129.1
AAP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Failure to hold lower-timeframe pullbacks near 45.00 or break below 40.66.,52.00,40.66,51.97,-0.81,4.0,42.39
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-10,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,A low-volume successful test above 61.40 followed by a bullish breakout over 66.10.,60.30,60.35,66.05,0.63,1.22,65.18
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Breakout above 187.15 on expanding volume.,169.75,169.75,181.35,0.33,0.7,181.35
ADBE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Bullish push and daily close above 275.80 on above-average volume.,251.20,251.20,272.22,0.71,0.68,272.22
ADC,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,TEST_OBSERVED,NEUTRAL,LOW,WAIT_FOR_TEST,A low-volume 'No Supply' test bar holding above 73.50 followed by a close above 75.35.,73.25,73.28,75.31,-0.3,2.07,74.45
ADSK,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-08-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Daily close above 257.65 with volume expansion.,241.30,241.33,251.02,0.19,0.69,251.02
AEHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Breakdown below 102.00 on expanding volume.,146.60,102.10,105.97,-0.85,0.86,105.97
AIQ,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Breakout above 65.00 accompanied by increasing volume.,62.30,62.32,63.03,-0.38,0.44,63.03
AKAM,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-04-01,2026-08-01,,NONE,,,,NONE,BEARISH,MEDIUM,MONITOR,Decisive breakdown below 107.30 on high volume.,125.60,107.32,110.09,-0.92,0.61,110.09
ALH,BEARISH_TREND,NEUTRAL,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Breakdown below 22.80 on sustained volume.,25.05,22.84,25.05,-0.69,4.57,23.18
ALHC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-05-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Breakdown below 12.70 support level.,13.85,12.70,13.83,-0.59,0.56,12.93
