Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,"Breakdown below 95.60 on expanding volume, or a failed low-volume test of 101.00",108.70,95.67,101.13,-0.97,0.16,95.76
AAP,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_STRONG,2026-08-17,2026-09-07,2026-09-14,TEST_OBSERVED,BULLISH,MEDIUM,ENTER_NOW,Break and close above 45.55 with volume expansion following the low-volume drift,42.50,40.66,44.40,0.07,0.2,45.01
ACGL,BEARISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-08-31,2026-09-14,,NONE,BEARISH,MEDIUM,ENTER_PENDING_DAILY,Bearish reversal bar closing below 96.80 after failing near 98.25,100.55,94.65,98.24,0.57,0.48,97.95
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-08-01,2026-09-01,,NONE,,,,TEST_OBSERVED,NEUTRAL,MEDIUM,MONITOR,Wide-spread bullish bar closing above 65.20 on high volume,62.45,61.40,63.30,0.38,0.14,64.6
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-06-01,2026-09-01,,NONE,,,,TEST_OBSERVED,BULLISH,MEDIUM,MONITOR,Confirmed breakout above 195.50 supported by expanding volume,183.80,175.50,183.90,0.88,0.15,195.0
ADBE,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,NEUTRAL,LOW,MONITOR,Follow-through demand bar pushing above 266.50 on volume > 15M,252.00,241.50,266.10,0.89,0.21,265.6
ADC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-17,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 70.40 on rising volume,72.65,70.40,72.20,-0.59,0.22,70.78
ADSK,BEARISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Sustained trading above 230.50 on increasing volume,214.50,206.33,218.90,0.74,0.25,228.93
AEHR,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Breakdown under 82.50 with volume expansion,90.50,74.23,82.50,-0.71,0.26,83.37
AEO,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_CONFIRMED_EARLY,2026-09-07,2026-09-14,,NONE,NEUTRAL,MEDIUM,ENTER_PENDING_DAILY,Successful secondary test holding 14.60 on very low volume followed by a bullish engulfing,14.10,14.10,15.67,0.55,0.3,15.43
