Ticker,Quarterly_Context,Monthly_Context,Weekly_Context,Monthly_Signal,Monthly_Anchor_Date,Monthly_Test1_Date,Monthly_Test2_Date,Weekly_Signal,Weekly_Anchor_Date,Weekly_Test1_Date,Weekly_Test2_Date,Daily_Confirmation,Verdict,Priority,Action,Entry_Trigger,Invalidation,Key_Level_Support,Key_Level_Resistance,Weekly_CLV,Weekly_RelVol,Current_Price
AAOI,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Breakdown below 94.00 on expanding volume,110.74,94.00,105.00,-0.42,0.74,101.4
ABNB,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,NONE,,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-09-21,,,NONE,BULLISH,LOW,WAIT_FOR_TEST,Low-volume test holding above 150.00 followed by a push above 160.00,149.00,149.00,157.50,-0.18,1.93,157.47
ACAD,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-21,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Weak pullback towards 22.00 on low volume followed by a bearish reversal bar,27.43,20.60,26.64,-0.98,2.15,20.68
ACGL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-21,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 93.69 with sustained volume,97.64,93.69,97.64,-0.51,2.16,94.66
ACM,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-08-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Break below support at 58.40 on rising volume,64.00,58.42,63.99,-0.11,1.16,60.89
ACN,BULLISH_TREND,BEARISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Fresh breakdown below 175.50 on volume,184.35,175.50,184.00,-0.96,0.84,176.11
ACWX,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_WATCH_FOR_TEST,2026-09-01,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-09-21,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below weekly support at 75.80,78.78,75.84,76.87,-0.08,7.37,76.87
ADBE,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,TEST_OBSERVED,BEARISH,LOW,MONITOR,Break below 234.90 on continued selling pressure,254.67,234.96,254.67,-0.95,0.92,235.47
ADSK,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-06-01,,,NONE,,,,NONE,BEARISH,LOW,MONITOR,Breakdown below 206.30,222.00,206.33,209.40,-0.95,0.88,209.4
AEHR,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-07-01,,,NONE,,,,TEST_OBSERVED,BULLISH,LOW,MONITOR,Break above 105.60 or shallow low-volume retest of 98.00-100.00,92.38,86.26,94.00,0.82,1.13,104.39
AEO,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-07,,,TEST_OBSERVED,BULLISH,LOW,WAIT_FOR_TEST,Break above 16.60 on expanding volume,15.04,14.10,16.58,0.99,1.09,16.58
AFRM,BULLISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-08-24,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,High-volume breakout above 75.00 following low-volume test,66.00,66.00,71.50,0.45,1.21,71.52
AIQ,BULLISH_TREND,BULLISH_TREND,BULLISH_TREND,STOPPING_VOLUME_CONFIRMED_EARLY,2026-06-01,2026-09-01,,NONE,,,,NONE,BULLISH,MEDIUM,MONITOR,Break above 66.85 on expanding volume,64.13,62.47,65.97,-0.04,0.57,65.97
AKAM,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,BUYING_CLIMAX_WATCH_FOR_TEST,2026-09-21,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Breakdown below 105.40,128.46,105.40,113.94,-0.26,3.65,113.94
AKTS,BEARISH_TREND,NEUTRAL,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-14,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 18.96 on elevated volume,22.22,18.96,21.31,-0.71,1.6,19.43
ALH,BEARISH_TREND,NEUTRAL,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-08-24,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Reclaim and hold above 22.50 with light volume on pullback,20.72,20.72,21.86,0.51,1.29,21.86
ALHC,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-01,,,STOPPING_VOLUME_WATCH_FOR_TEST,2026-09-21,,,NONE,NEUTRAL,LOW,WAIT_FOR_TEST,Low-volume test holding 7.50-8.00 followed by strong up-close,7.37,7.37,8.21,0.49,2.24,8.21
ALKT,BEARISH_TREND,BEARISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-21,,,NONE,BEARISH,LOW,WAIT_FOR_TEST,Break below 13.69 on continued volume,19.14,13.69,18.11,-0.96,2.45,13.8
ALL,BEARISH_TREND,BULLISH_TREND,BEARISH_TREND,NONE,,,,SUPPLY_DOMINANCE_WATCH_FOR_TEST,2026-09-21,,,TEST_OBSERVED,BEARISH,LOW,WAIT_FOR_TEST,Break below 225.58 on high volume,250.00,225.58,247.78,-0.84,2.06,227.6
